Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Dependents,Number of Dependents,Gender,Age,classify age ,Under 30,Senior Citizen,Married,Satisfaction Score,Customer Status,Churn Label,customer_status,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,City,Zip Code,Population
2266-FUBDZ,Yes,2,15,None,Yes,$46.47 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$19.35 ,$278.85 ,$0.00 ,0,$697.05 ,$975.90 ,Yes,3,Male,19,Adolescents,Yes,No,Yes,3,Stayed,No,client,0,54,2742,,,San Francisco,94115,33122
2266-SJNAT,Yes,2,72,Offer A,Yes,$11.85 ,Yes,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,$109.15 ,"$7,789.60 ",$0.00 ,0,$853.20 ,"$8,642.80 ",No,0,Female,21,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,46,4807,,,Temecula,92592,46171
2267-FPIMA,Yes,1,50,Offer B,Yes,$17.58 ,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$94.40 ,"$4,914.90 ",$0.00 ,0,$879.00 ,"$5,793.90 ",No,0,Male,27,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,21,5548,,,San Carlos,94070,28098
2267-WTPYD,Yes,1,57,None,Yes,$23.05 ,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,$94.00 ,"$5,438.95 ",$0.00 ,0,"$1,313.85 ","$6,752.80 ",No,0,Female,77,senior,No,Yes,Yes,5,Stayed,No,client,0,49,6015,,,Granada Hills,91344,48867
2270-CHBFN,Yes,10,44,Offer B,Yes,$32.72 ,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$95.10 ,"$4,060.55 ",$0.00 ,0,"$1,439.68 ","$5,500.23 ",No,0,Female,46,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,20,2221,,,Ventura,93004,27381
2272-JKMSI,Yes,5,62,Offer B,Yes,$13.25 ,Yes,Yes,Fiber Optic,57,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,$110.80 ,"$6,840.95 ",$0.00 ,0,$821.50 ,"$7,662.45 ",Yes,3,Female,42,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,49,4306,,,Roseville,95661,25173
2272-QAGFO,No,0,14,None,Yes,$35.07 ,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$74.30 ,"$1,096.25 ",$0.00 ,0,$490.98 ,"$1,587.23 ",No,0,Female,75,senior,No,Yes,No,3,Churned,Yes,churned,1,71,5342,Dissatisfaction,Service dissatisfaction,Inglewood,90304,28680
2272-UOINI,No,0,7,Offer E,Yes,$3.34 ,No,Yes,Cable,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$78.50 ,$571.05 ,$0.00 ,0,$23.38 ,$594.43 ,No,0,Female,44,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,47,3601,,,Rancho Cucamonga,91739,12937
2272-WUSPA,Yes,1,72,None,Yes,$39.74 ,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$110.75 ,"$7,751.70 ",$0.00 ,0,"$2,861.28 ","$10,612.98 ",No,0,Female,48,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,34,4848,,,Milford,96121,481
2273-QCKXA,No,0,1,None,Yes,$25.77 ,No,Yes,Cable,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,$49.05 ,$49.05 ,$0.00 ,0,$25.77 ,$74.82 ,No,0,Male,39,Middle-Aged Adults,No,No,No,3,Joined,No,client,0,30,3178,,,Culver City,90232,15195
2274-XUATA,Yes,8,72,Offer A,No,$0.00 ,No,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$63.10 ,"$4,685.55 ",$0.00 ,0,$0.00 ,"$4,685.55 ",No,0,Male,78,senior,No,Yes,Yes,3,Stayed,No,client,0,56,4933,,,Earp,92242,1564
2275-RBYQS,No,0,1,Offer E,Yes,$49.33 ,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$45.40 ,$45.40 ,$0.00 ,0,$49.33 ,$94.73 ,No,0,Female,38,Middle-Aged Adults,No,No,No,3,Joined,No,client,0,50,4916,,,Sun City,92587,13151
2276-YDAVZ,No,0,3,Offer E,Yes,$26.52 ,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$75.10 ,$270.70 ,$0.00 ,0,$79.56 ,$350.26 ,No,0,Female,63,Middle-Aged Adults,No,No,No,3,Churned,Yes,churned,1,92,4965,Competitor,Competitor made better offer,San Diego,92129,47224
2277-AXSDC,No,0,32,None,Yes,$43.80 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,$19.75 ,$624.15 ,$0.00 ,0,"$1,401.60 ","$2,025.75 ",No,0,Female,46,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,46,4691,,,El Centro,92243,43712
2277-BKJKN,Yes,6,71,None,Yes,$22.00 ,No,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$99.20 ,"$7,213.75 ",$0.00 ,0,"$1,562.00 ","$8,775.75 ",No,0,Female,70,senior,No,Yes,Yes,4,Stayed,No,client,0,23,4951,,,Camptonville,95922,632
2277-DJJDL,Yes,5,60,Offer B,Yes,$10.40 ,Yes,Yes,Fiber Optic,5,No,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,$99.00 ,"$6,017.90 ",$0.00 ,150,$624.00 ,"$6,791.90 ",No,0,Male,69,senior,No,Yes,Yes,3,Stayed,No,client,0,40,4763,,,La Grange,95329,1749
2277-VWCNI,No,0,4,None,Yes,$31.13 ,Yes,Yes,DSL,15,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,$48.75 ,$179.85 ,$0.00 ,0,$124.52 ,$304.37 ,No,0,Female,65,senior,No,Yes,No,3,Stayed,No,client,0,25,3048,,,Brookdale,95007,1007
2279-AXJJK,Yes,1,52,None,Yes,$8.94 ,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$95.65 ,"$5,088.40 ",$11.80 ,0,$464.88 ,"$5,541.48 ",No,0,Male,27,Adolescents,Yes,No,Yes,3,Stayed,No,client,0,45,4465,,,Cazadero,95421,1575
2282-YGNOR,No,0,29,None,Yes,$14.46 ,No,Yes,DSL,25,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,$58.00 ,"$1,734.50 ",$0.00 ,0,$419.34 ,"$2,153.84 ",No,0,Female,42,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,63,2810,,,Monterey Park,91754,33280
2284-VFLKH,Yes,4,49,Offer B,Yes,$33.93 ,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,$99.25 ,"$4,920.80 ",$0.00 ,0,"$1,662.57 ","$6,583.37 ",No,0,Male,23,Adolescents,Yes,No,Yes,3,Stayed,No,client,0,43,4995,,,Clipper Mills,95930,282
2292-XQWSV,Yes,3,40,None,No,$0.00 ,No,Yes,DSL,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,$60.30 ,"$2,448.50 ",$0.00 ,0,$0.00 ,"$2,448.50 ",Yes,2,Male,19,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,28,3724,,,Temple City,91780,32718
2293-IJWPS,Yes,5,57,Offer B,Yes,$3.72 ,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,$100.75 ,"$5,985.00 ",$0.00 ,0,$212.04 ,"$6,197.04 ",No,0,Female,39,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,31,6354,,,Piercy,95587,200
2294-DMMUS,Yes,9,62,None,Yes,$36.54 ,Yes,Yes,DSL,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$70.45 ,"$4,300.45 ",$0.00 ,0,"$2,265.48 ","$6,565.93 ",Yes,3,Female,25,Adolescents,Yes,No,Yes,5,Stayed,No,client,0,37,5057,,,Patterson,95363,15536
2294-SALNE,Yes,2,23,Offer D,Yes,$16.63 ,No,Yes,Fiber Optic,22,No,Yes,Yes,Yes,No,No,No,No,One Year,No,Credit Card,$86.80 ,"$1,940.80 ",$0.00 ,90,$382.49 ,"$2,413.29 ",No,0,Male,51,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,54,3200,,,Chula Vista,91910,74025
2296-DKZFP,Yes,1,65,Offer B,Yes,$1.29 ,No,Yes,DSL,51,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$71.00 ,"$4,386.20 ",$0.00 ,0,$83.85 ,"$4,470.05 ",No,0,Female,25,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,32,6308,,,San Francisco,94118,38955
2300-RQGOI,No,0,38,Offer C,Yes,$41.63 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$20.05 ,$741.50 ,$0.00 ,0,"$1,581.94 ","$2,323.44 ",No,0,Female,33,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,62,2295,,,Needles,92363,5488
2302-ANTDP,Yes,9,48,None,Yes,$43.04 ,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,$117.45 ,"$5,438.90 ",$0.00 ,0,"$2,065.92 ","$7,504.82 ",No,0,Female,76,senior,No,Yes,Yes,1,Churned,Yes,churned,1,67,5915,Competitor,Competitor offered more data,Hat Creek,96040,397
2302-OUZXB,Yes,5,72,Offer A,Yes,$22.01 ,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$82.15 ,"$5,784.30 ",$0.00 ,0,"$1,584.72 ","$7,369.02 ",No,0,Male,62,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,70,4552,,,Ventura,93001,32899
2303-PJYHN,Yes,8,2,Offer E,Yes,$36.05 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,$19.85 ,$52.00 ,$0.00 ,0,$72.10 ,$124.10 ,No,0,Female,27,Adolescents,Yes,No,Yes,5,Joined,No,client,0,80,4107,,,Los Angeles,90015,15140
2305-MRGLV,Yes,10,28,None,Yes,$21.91 ,No,Yes,Fiber Optic,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,$76.55 ,"$2,065.40 ",$0.00 ,0,$613.48 ,"$2,678.88 ",No,0,Male,31,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,71,2085,,,Klamath River,96050,482
2307-FYNNL,No,0,65,None,Yes,$4.40 ,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$109.05 ,"$7,108.20 ",$34.67 ,0,$286.00 ,"$7,359.53 ",No,0,Male,67,senior,No,Yes,No,3,Stayed,No,client,0,29,5692,,,La Mirada,90638,47568
2308-STERM,No,0,2,None,Yes,$6.65 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$19.40 ,$61.05 ,$0.00 ,0,$13.30 ,$74.35 ,No,0,Female,58,Middle-Aged Adults,No,No,No,5,Joined,No,client,0,63,5816,,,Armona,93202,2872
2309-OSFEU,No,0,10,None,No,$0.00 ,No,Yes,DSL,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$33.90 ,$298.45 ,$0.00 ,0,$0.00 ,$298.45 ,No,0,Male,42,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,84,2529,Attitude,Attitude of support person,Smith River,95567,2020
2311-QYMUQ,Yes,1,16,None,Yes,$31.73 ,No,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,$89.45 ,"$1,430.25 ",$0.00 ,0,$507.68 ,"$1,937.93 ",No,0,Female,41,Middle-Aged Adults,No,No,Yes,3,Churned,Yes,churned,1,73,3696,Attitude,Attitude of support person,San Joaquin,93660,4318
2314-TNDJQ,Yes,1,72,Offer A,No,$0.00 ,No,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,$55.65 ,"$3,880.05 ",$0.00 ,0,$0.00 ,"$3,880.05 ",Yes,3,Female,28,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,35,5192,,,Oceanside,92056,52895
2316-ESMLS,Yes,7,12,None,No,$0.00 ,No,Yes,DSL,27,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,$33.15 ,$444.75 ,$0.00 ,0,$0.00 ,$444.75 ,No,0,Female,54,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,74,3882,,,Fresno,93726,39148
2320-JRSDE,Yes,1,1,None,Yes,$7.49 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,$19.90 ,$19.90 ,$0.00 ,0,$7.49 ,$27.39 ,Yes,1,Female,33,Middle-Aged Adults,No,No,Yes,3,Churned,Yes,churned,1,73,4633,Attitude,Attitude of service provider,Richgrove,93261,2956
2320-SLKMB,No,0,26,None,No,$0.00 ,No,Yes,Cable,29,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,$44.45 ,"$1,183.80 ",$0.00 ,0,$0.00 ,"$1,183.80 ",No,0,Female,46,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,26,3080,,,Baker,92309,904
2320-TZRRH,No,0,20,None,Yes,$38.74 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,$19.50 ,$403.15 ,$0.00 ,0,$774.80 ,"$1,177.95 ",No,0,Female,38,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,59,4700,,,Three Rivers,93271,2318
2320-YKQBO,No,0,7,None,Yes,$7.32 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$19.30 ,$144.95 ,$0.00 ,0,$51.24 ,$196.19 ,No,0,Female,51,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,57,4764,,,Grenada,96038,616
2321-OMBXY,Yes,1,38,Offer C,Yes,$42.14 ,No,Yes,DSL,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,$80.30 ,"$3,058.65 ",$0.00 ,0,"$1,601.32 ","$4,659.97 ",No,0,Female,55,Middle-Aged Adults,No,No,Yes,1,Churned,Yes,churned,1,81,2071,Other,Don't know,San Diego,92122,34902
2322-VCZHZ,Yes,3,23,Offer D,Yes,$31.53 ,No,Yes,Fiber Optic,20,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$90.00 ,"$2,024.10 ",$0.00 ,0,$725.19 ,"$2,749.29 ",No,0,Male,70,senior,No,Yes,Yes,3,Stayed,No,client,0,50,4999,,,El Portal,95318,579
2323-ARSVR,Yes,8,67,None,Yes,$46.89 ,No,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$111.05 ,"$7,321.05 ",$0.00 ,0,"$3,141.63 ","$10,462.68 ",No,0,Male,51,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,67,6103,,,Milpitas,95035,62848
2324-AALNO,No,0,48,Offer B,Yes,$23.76 ,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,$24.55 ,"$1,203.95 ",$36.04 ,0,"$1,140.48 ","$2,308.39 ",No,0,Female,63,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,41,5517,,,Porterville,93257,65566
2324-EFHVG,No,0,64,None,Yes,$45.82 ,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$104.40 ,"$6,692.65 ",$0.00 ,0,"$2,932.48 ","$9,625.13 ",No,0,Male,37,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,38,5617,,,Oakland,94609,21097
2325-NBPZG,No,0,3,None,Yes,$10.10 ,No,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$74.55 ,$233.65 ,$0.00 ,0,$30.30 ,$263.95 ,No,0,Female,20,Adolescents,Yes,No,No,3,Joined,No,client,0,58,5125,,,Novato,94949,13361
2325-WINES,No,0,32,None,Yes,$14.21 ,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,$104.05 ,"$3,416.85 ",$0.00 ,0,$454.72 ,"$3,871.57 ",No,0,Female,44,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,60,2335,,,Littlerock,93543,11198
2325-ZUSFD,Yes,1,57,Offer B,Yes,$36.65 ,No,Yes,DSL,7,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,$70.10 ,"$3,913.30 ",$0.00 ,0,"$2,089.05 ","$6,002.35 ",No,0,Female,46,Middle-Aged Adults,No,No,Yes,1,Churned,Yes,churned,1,81,4669,Dissatisfaction,Network reliability,Irvine,92602,2762
2330-PQGDQ,Yes,6,51,None,Yes,$9.50 ,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,$84.20 ,"$4,299.75 ",$39.68 ,0,$484.50 ,"$4,744.57 ",Yes,3,Male,36,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,33,4952,,,Gualala,95445,1916
2332-EFBJY,No,0,16,Offer D,Yes,$5.74 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,$19.70 ,$342.40 ,$0.00 ,0,$91.84 ,$434.24 ,No,0,Male,35,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,82,3438,Price,Long distance charges,Sherman Oaks,91403,22085
2332-TODQS,No,0,48,Offer B,Yes,$34.96 ,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,$25.05 ,"$1,171.50 ",$16.38 ,0,"$1,678.08 ","$2,833.20 ",No,0,Female,44,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,33,3642,,,Garden Grove,92845,15878
2333-KWEWW,No,0,18,None,Yes,$26.26 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$20.05 ,$388.60 ,$0.00 ,0,$472.68 ,$861.28 ,No,0,Male,64,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,20,2782,,,Fresno,93721,6848
2335-GSODA,No,0,23,None,No,$0.00 ,No,Yes,DSL,26,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,$40.10 ,$857.75 ,$0.00 ,0,$0.00 ,$857.75 ,Yes,3,Male,36,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,24,2327,,,Camino,95709,4829
2338-BQEZT,No,0,55,Offer B,Yes,$3.62 ,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$50.55 ,"$2,832.75 ",$0.00 ,0,$199.10 ,"$3,031.85 ",No,0,Female,38,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,44,6250,,,San Carlos,94070,28098
2342-CKIAO,No,0,2,None,Yes,$12.68 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$20.30 ,$41.20 ,$0.00 ,0,$25.36 ,$66.56 ,No,0,Female,39,Middle-Aged Adults,No,No,No,5,Joined,No,client,0,24,5074,,,Eagleville,96110,132
2344-JMOGN,Yes,1,9,None,Yes,$17.47 ,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,$94.85 ,$890.60 ,$0.00 ,0,$157.23 ,"$1,047.83 ",No,0,Male,54,Middle-Aged Adults,No,No,Yes,2,Churned,Yes,churned,1,72,3016,Other,Don't know,Buttonwillow,93206,2078
2346-CZYIL,No,0,27,Offer C,Yes,$39.77 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$20.35 ,$531.60 ,$0.00 ,0,"$1,073.79 ","$1,605.39 ",No,0,Male,42,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,52,4962,,,Beverly Hills,90211,8321
2346-DJQTB,No,0,35,None,No,$0.00 ,No,Yes,DSL,21,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,$24.15 ,$812.50 ,$0.00 ,40,$0.00 ,$852.50 ,No,0,Female,54,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,75,5097,,,Fairfax,94930,8486
2346-LOCWC,Yes,10,58,None,Yes,$25.86 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$20.50 ,"$1,191.40 ",$36.92 ,0,"$1,499.88 ","$2,654.36 ",Yes,2,Female,52,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,72,6186,,,Arbuckle,95912,4796
2347-WKKAE,Yes,9,42,None,Yes,$41.16 ,Yes,Yes,Fiber Optic,11,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$94.40 ,"$4,014.60 ",$0.00 ,0,"$1,728.72 ","$5,743.32 ",No,0,Male,52,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,47,2662,,,Penryn,95663,2048
2348-KCJLT,Yes,8,44,Offer B,Yes,$44.87 ,No,Yes,Cable,20,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,$61.50 ,"$2,722.20 ",$0.00 ,150,"$1,974.28 ","$4,846.48 ",No,0,Female,60,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,21,2059,,,Los Alamitos,90720,21343
2351-BKRZW,Yes,10,43,None,Yes,$29.98 ,No,Yes,Cable,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$75.20 ,"$3,254.35 ",$0.00 ,0,"$1,289.14 ","$4,543.49 ",Yes,1,Female,30,Adolescents,No,No,Yes,3,Stayed,No,client,0,23,3976,,,Gilroy,95020,49968
2351-RRBUE,Yes,2,7,Offer E,Yes,$41.64 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,$20.65 ,$134.05 ,$0.00 ,0,$291.48 ,$425.53 ,No,0,Female,20,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,70,3575,,,Tulelake,96134,2595
2357-COQEK,No,0,28,None,Yes,$28.14 ,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$103.30 ,"$2,890.65 ",$0.00 ,0,$787.92 ,"$3,678.57 ",No,0,Female,79,senior,No,Yes,No,2,Churned,Yes,churned,1,78,4136,Competitor,Competitor made better offer,Atherton,94027,6876
2359-KLTEK,Yes,2,41,None,Yes,$43.19 ,No,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$94.90 ,"$3,848.00 ",$0.00 ,0,"$1,770.79 ","$5,618.79 ",Yes,3,Female,25,Adolescents,Yes,No,Yes,3,Stayed,No,client,0,53,3539,,,Lookout,96054,386
2359-KMGLI,No,0,24,Offer C,Yes,$49.30 ,Yes,Yes,Fiber Optic,20,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$80.25 ,"$1,861.50 ",$0.00 ,0,"$1,183.20 ","$3,044.70 ",No,0,Male,52,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,77,4418,Competitor,Competitor had better devices,Running Springs,92382,5395
2359-QWQUL,Yes,1,39,None,Yes,$9.51 ,No,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,$104.70 ,"$4,134.85 ",$0.00 ,0,$370.89 ,"$4,505.74 ",No,0,Female,35,Middle-Aged Adults,No,No,Yes,2,Churned,Yes,churned,1,68,2371,Competitor,Competitor made better offer,Los Angeles,90058,3642
2360-RDGRO,Yes,4,65,None,Yes,$41.20 ,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$104.25 ,"$6,812.95 ",$0.00 ,0,"$2,678.00 ","$9,490.95 ",No,0,Male,48,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,70,5089,,,Sutter,95982,3193
2361-FJWNO,No,0,40,None,No,$0.00 ,No,Yes,Cable,12,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,$36.00 ,"$1,382.90 ",$0.00 ,130,$0.00 ,"$1,512.90 ",No,0,Male,55,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,38,5323,,,Rancho Cucamonga,91737,23079
2361-UPSND,Yes,6,46,None,Yes,$44.75 ,No,Yes,DSL,27,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,$70.60 ,"$3,231.05 ",$0.00 ,0,"$2,058.50 ","$5,289.55 ",No,0,Female,45,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,52,5433,,,Herlong,96113,946
2362-IBOOY,No,0,36,Offer C,Yes,$43.97 ,Yes,Yes,Fiber Optic,42,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$84.75 ,"$3,050.15 ",$0.00 ,0,"$1,582.92 ","$4,633.07 ",No,0,Male,22,Adolescents,Yes,No,No,3,Churned,Yes,churned,1,76,5272,Competitor,Competitor made better offer,San Diego,92126,74232
2363-BJLSL,No,0,62,Offer B,Yes,$48.72 ,No,Yes,DSL,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$80.40 ,"$4,981.15 ",$0.00 ,0,"$3,020.64 ","$8,001.79 ",No,0,Male,49,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,79,5157,,,Bonita,91902,17389
2364-UFROM,No,0,30,None,Yes,$32.41 ,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,$70.40 ,"$2,044.75 ",$0.00 ,0,$972.30 ,"$3,017.05 ",No,0,Male,47,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,68,3380,,,San Diego,92123,25232
